,label
4714,0
4715,2
4716,1
4717,1
4718,1
4719,0
4720,0
4721,0
4722,2
4723,0
4724,0
4725,1
4726,1
4727,0
4728,2
4729,1
4730,2
4731,1
4732,0
4733,2
4734,2
4735,1
4736,0
4737,0
4738,2
4739,0
4740,2
4741,2
4742,0
4743,0
4744,1
4745,1
4746,0
4747,0
4748,0
4749,2
4750,1
4751,2
4752,0
4753,2
4754,2
4755,2
4756,2
4757,1
4758,1
4759,2
4760,0
4761,0
4762,0
4763,2
4764,0
4765,2
4766,1
4767,1
4768,2
4769,0
4770,2
4771,0
4772,0
4773,2
4774,1
4775,1
4776,1
4777,2
4778,1
4779,2
4780,2
4781,0
4782,0
4783,0
4784,2
4785,2
4786,1
4787,2
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,2
4795,1
4796,2
4797,0
4798,0
4799,0
4800,0
4801,0
4802,2
4803,2
4804,1
4805,2
4806,2
4807,2
4808,0
4809,0
4810,2
4811,1
4812,0
4813,0
4814,0
4815,1
4816,0
4817,0
4818,1
4819,0
4820,0
4821,0
4822,0
4823,2
4824,0
4825,2
4826,1
4827,1
4828,2
4829,0
4830,0
4831,1
4832,2
4833,2
4834,1
4835,0
4836,0
4837,0
4838,0
4839,2
4840,2
4841,0
4842,1
4843,0
4844,0
4845,1
4846,1
4847,1
4848,0
4849,2
4850,1
4851,0
4852,0
4853,1
4854,0
4855,2
4856,0
4857,1
4858,0
4859,0
4860,1
4861,0
4862,0
4863,2
4864,1
4865,2
4866,1
4867,0
4868,2
4869,0
4870,2
4871,2
4872,1
4873,0
4874,1
4875,1
4876,0
4877,1
4878,1
4879,2
4880,1
4881,0
4882,0
4883,1
4884,0
4885,0
4886,2
4887,2
4888,2
4889,2
4890,2
4891,2
4892,0
4893,0
4894,1
4895,0
4896,0
4897,2
4898,1
4899,2
4900,0
4901,0
4902,2
4903,1
4904,2
4905,0
4906,2
4907,0
4908,2
4909,1
4910,0
4911,0
4912,1
4913,0
4914,0
4915,2
4916,0
4917,1
4918,1
4919,2
4920,1
4921,0
4922,2
4923,0
4924,2
4925,2
4926,0
4927,2
4928,0
4929,1
4930,0
4931,0
4932,0
4933,2
4934,0
4935,0
4936,1
4937,2
4938,2
4939,2
4940,2
4941,0
4942,1
4943,0
4944,1
4945,0
4946,0
4947,2
4948,2
4949,2
4950,2
4951,0
4952,0
4953,2
4954,0
4955,2
4956,2
4957,2
4958,0
4959,2
4960,2
4961,2
4962,0
4963,0
4964,0
4965,1
4966,0
4967,2
4968,1
4969,2
4970,1
4971,0
4972,0
4973,2
4974,1
4975,0
4976,0
4977,0
4978,0
4979,1
4980,0
4981,0
4982,0
4983,1
4984,0
4985,0
4986,0
4987,0
4988,2
4989,1
4990,0
4991,0
4992,0
4993,2
4994,0
4995,1
4996,2
4997,2
4998,0
4999,1
5000,0
5001,0
5002,0
5003,2
5004,1
5005,0
5006,2
5007,0
5008,1
5009,1
5010,0
5011,2
5012,1
5013,0
5014,0
5015,0
5016,0
5017,1
5018,1
5019,2
5020,0
5021,2
5022,2
5023,1
5024,0
5025,0
5026,1
5027,2
5028,2
5029,0
5030,1
5031,0
5032,2
5033,0
5034,1
5035,1
5036,2
5037,1
5038,2
5039,2
5040,1
5041,1
5042,0
5043,0
5044,0
5045,2
5046,1
5047,0
5048,1
5049,0
5050,1
5051,0
5052,2
5053,2
5054,0
5055,1
5056,1
5057,2
5058,2
5059,1
5060,1
5061,0
5062,2
5063,2
5064,2
5065,2
5066,2
5067,0
5068,1
5069,2
5070,2
5071,0
5072,0
5073,2
5074,2
5075,1
5076,2
5077,2
5078,2
5079,2
5080,0
5081,1
5082,2
5083,0
5084,2
5085,0
5086,2
5087,2
5088,1
5089,2
5090,2
5091,1
5092,0
5093,0
5094,1
5095,0
5096,0
5097,1
5098,2
5099,0
5100,2
5101,2
5102,2
5103,0
5104,0
5105,0
5106,2
5107,2
5108,1
5109,0
5110,2
5111,2
5112,1
5113,0
5114,2
5115,0
5116,0
5117,1
5118,0
5119,1
5120,2
5121,2
5122,2
5123,0
5124,1
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,2
5132,2
5133,1
5134,0
5135,2
5136,0
5137,2
5138,0
5139,0
5140,2
5141,2
5142,0
5143,1
5144,2
5145,1
5146,1
5147,2
5148,2
5149,1
5150,0
5151,2
5152,1
5153,0
5154,0
5155,0
5156,1
5157,2
5158,0
5159,1
5160,0
5161,2
5162,0
5163,1
5164,2
5165,1
5166,2
5167,0
5168,0
5169,1
5170,0
5171,0
5172,1
5173,2
5174,2
5175,1
5176,2
5177,2
5178,1
5179,0
5180,0
5181,0
5182,1
5183,0
5184,0
5185,1
5186,2
5187,1
5188,2
5189,0
5190,0
5191,2
5192,2
5193,0
5194,2
5195,1
5196,0
5197,1
5198,0
5199,0
5200,1
5201,2
5202,1
5203,0
5204,0
5205,1
5206,1
5207,2
5208,0
5209,2
5210,0
5211,0
5212,1
5213,2
5214,2
5215,2
5216,0
5217,0
5218,0
5219,0
5220,0
5221,1
5222,1
5223,1
5224,2
5225,0
5226,2
5227,0
5228,2
5229,1
5230,1
5231,1
5232,1
5233,2
5234,1
5235,0
5236,0
5237,0
5238,0
5239,2
5240,0
5241,1
5242,2
5243,1
5244,0
5245,2
5246,0
5247,0
5248,0
5249,0
5250,2
5251,1
5252,0
5253,1
5254,0
5255,0
5256,0
5257,2
5258,0
5259,0
5260,2
5261,0
5262,2
5263,0
5264,2
5265,0
5266,0
5267,0
5268,2
5269,2
5270,0
5271,2
5272,0
5273,0
5274,0
5275,1
5276,0
5277,1
5278,1
5279,2
5280,0
5281,1
5282,0
5283,0
5284,0
5285,0
5286,1
5287,0
5288,0
5289,1
5290,0
5291,1
5292,0
5293,2
5294,1
5295,2
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,1
5304,2
5305,2
5306,2
5307,1
5308,0
5309,0
5310,0
5311,0
5312,0
5313,1
5314,1
5315,0
5316,0
5317,2
5318,0
5319,2
5320,2
5321,0
5322,2
5323,2
5324,1
5325,0
5326,1
5327,1
5328,2
5329,0
5330,2
5331,0
5332,1
5333,2
5334,2
5335,2
5336,0
5337,1
5338,0
5339,2
5340,0
5341,0
5342,0
5343,0
5344,0
5345,0
5346,2
5347,0
5348,0
5349,1
5350,1
5351,2
5352,0
5353,2
5354,0
5355,1
5356,1
5357,1
5358,2
5359,0
5360,0
5361,1
5362,2
5363,0
5364,2
5365,0
5366,0
5367,1
5368,2
5369,2
5370,0
5371,1
5372,1
5373,0
5374,2
5375,0
5376,1
5377,0
5378,2
5379,0
5380,2
5381,0
5382,1
5383,2
5384,1
5385,2
5386,0
5387,2
5388,0
5389,2
5390,0
5391,0
5392,2
5393,0
5394,0
5395,2
5396,0
5397,0
5398,1
5399,2
5400,2
5401,2
5402,1
5403,1
5404,0
5405,0
5406,1
5407,2
5408,0
5409,1
5410,1
5411,1
5412,0
5413,0
5414,2
5415,2
5416,2
5417,1
5418,1
5419,2
5420,2
5421,0
5422,0
5423,1
5424,0
5425,1
5426,1
5427,0
5428,2
5429,1
5430,0
5431,1
5432,0
5433,0
5434,2
5435,2
5436,0
5437,0
5438,2
5439,2
5440,2
5441,1
5442,0
5443,2
5444,0
5445,1
5446,2
5447,0
5448,0
5449,2
5450,2
5451,0
5452,1
5453,1
5454,0
5455,2
5456,1
5457,0
5458,2
5459,0
5460,0
5461,1
5462,1
5463,0
5464,0
5465,0
5466,0
5467,0
5468,2
5469,0
5470,0
5471,2
5472,2
5473,0
5474,0
5475,0
5476,0
5477,1
5478,2
5479,0
5480,1
5481,1
5482,1
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,1
5490,0
5491,0
5492,2
5493,0
5494,0
5495,1
5496,1
5497,0
5498,0
5499,0
5500,2
5501,0
5502,1
5503,0
5504,0
5505,2
5506,1
5507,0
5508,1
5509,0
5510,0
5511,2
5512,2
5513,1
5514,2
5515,0
5516,2
5517,1
5518,2
5519,0
5520,0
5521,1
5522,2
5523,0
5524,0
5525,0
5526,2
5527,0
5528,1
5529,1
5530,0
5531,1
5532,1
5533,0
5534,1
5535,0
5536,1
5537,0
5538,0
5539,1
5540,0
5541,0
5542,0
5543,2
5544,0
5545,0
5546,1
5547,1
5548,0
5549,2
5550,1
5551,1
5552,0
5553,2
5554,0
5555,1
5556,2
5557,2
5558,2
5559,2
5560,2
5561,0
5562,0
5563,0
5564,2
5565,0
5566,0
5567,1
5568,2
5569,0
5570,0
5571,2
5572,0
5573,2
5574,0
5575,2
5576,1
5577,0
5578,2
5579,1
5580,2
5581,0
5582,1
5583,2
5584,2
5585,0
5586,2
5587,2
5588,2
5589,2
5590,0
5591,0
5592,2
5593,2
5594,0
5595,2
5596,0
5597,2
5598,1
5599,0
5600,1
5601,2
5602,1
5603,1
5604,1
5605,1
5606,1
5607,0
5608,0
5609,2
5610,0
5611,1
5612,2
5613,0
5614,0
5615,0
5616,1
5617,1
5618,0
5619,0
5620,1
5621,0
5622,0
5623,1
5624,0
5625,2
5626,0
5627,1
5628,0
5629,1
5630,2
5631,1
5632,1
5633,0
5634,2
5635,1
5636,2
5637,1
5638,0
5639,2
5640,0
5641,0
5642,0
5643,1
5644,2
5645,2
5646,0
5647,0
5648,0
5649,2
5650,0
5651,2
5652,0
5653,1
5654,0
5655,0
5656,2
5657,2
5658,1
5659,2
5660,2
5661,0
5662,0
5663,0
5664,1
5665,0
5666,1
5667,0
5668,2
5669,0
5670,2
5671,2
5672,1
5673,2
5674,2
5675,2
5676,0
5677,1
5678,2
5679,1
5680,0
5681,0
5682,0
5683,2
5684,0
5685,1
5686,0
5687,2
5688,0
5689,2
5690,0
5691,1
5692,1
5693,1
5694,0
5695,0
5696,1
5697,0
5698,2
5699,1
5700,0
5701,2
5702,0
5703,0
5704,0
5705,0
5706,2
5707,0
5708,0
5709,0
5710,2
5711,0
5712,0
5713,0
5714,0
5715,2
5716,1
5717,0
5718,0
5719,2
5720,1
5721,1
5722,2
5723,0
5724,1
5725,2
5726,1
5727,1
5728,1
5729,1
5730,0
5731,2
5732,0
5733,0
5734,0
5735,1
5736,0
5737,2
5738,2
5739,0
5740,0
5741,1
5742,0
5743,0
5744,1
5745,2
5746,2
5747,1
5748,0
5749,1
5750,1
5751,0
5752,1
5753,1
5754,2
5755,0
5756,0
5757,0
5758,2
5759,0
5760,1
5761,1
5762,2
5763,0
5764,0
5765,0
5766,2
5767,0
5768,2
5769,1
5770,1
5771,0
5772,0
5773,0
5774,2
5775,2
5776,2
5777,0
5778,2
5779,0
5780,2
5781,0
5782,0
5783,0
5784,0
5785,1
5786,0
5787,0
5788,1
5789,2
5790,0
5791,0
5792,2
5793,0
5794,1
5795,0
5796,0
5797,2
5798,2
5799,0
5800,0
5801,2
5802,2
5803,2
5804,2
5805,1
5806,1
5807,2
5808,2
5809,0
5810,0
5811,0
5812,2
5813,0
5814,1
5815,2
5816,1
5817,1
5818,1
5819,0
5820,1
5821,2
5822,1
5823,0
5824,0
5825,0
5826,0
5827,0
5828,0
5829,1
5830,2
5831,1
5832,2
5833,0
5834,1
5835,2
5836,0
5837,0
5838,0
5839,1
5840,2
5841,1
5842,0
5843,1
5844,0
5845,1
5846,1
5847,0
5848,2
5849,1
5850,0
5851,2
5852,2
5853,1
5854,1
5855,2
5856,1
5857,2
5858,0
5859,2
5860,0
5861,0
5862,2
5863,2
5864,1
5865,2
5866,0
5867,0
5868,1
5869,0
5870,1
5871,0
5872,1
5873,0
5874,0
5875,1
5876,2
5877,0
5878,0
5879,2
5880,0
5881,1
5882,0
5883,1
5884,2
5885,1
5886,1
5887,0
5888,2
5889,0
5890,0
5891,0
5892,1
5893,2
5894,0
5895,0
5896,0
5897,0
5898,1
5899,2
5900,1
5901,0
5902,0
5903,1
5904,0
5905,0
5906,0
5907,1
5908,1
5909,2
5910,2
5911,1
5912,2
5913,0
5914,2
5915,0
5916,2
5917,0
5918,0
5919,2
5920,2
5921,0
5922,2
5923,1
5924,1
5925,2
5926,0
5927,0
5928,2
5929,1
5930,0
5931,0
5932,2
5933,0
5934,2
5935,1
5936,0
5937,0
5938,1
5939,2
5940,2
5941,2
5942,2
5943,1
5944,0
5945,2
5946,2
5947,0
5948,0
5949,0
5950,0
5951,1
5952,1
5953,2
5954,1
5955,0
5956,0
5957,2
5958,0
5959,0
5960,0
5961,1
5962,1
5963,2
5964,1
5965,0
5966,0
5967,1
5968,2
5969,0
5970,2
5971,0
5972,0
5973,0
5974,0
5975,1
5976,0
5977,1
5978,2
5979,1
5980,1
5981,1
5982,0
5983,0
5984,0
5985,2
5986,1
5987,0
5988,0
5989,2
5990,2
5991,0
5992,1
5993,2
5994,2
5995,0
5996,2
5997,0
5998,1
5999,2
6000,2
6001,1
6002,1
6003,0
6004,2
6005,2
6006,1
6007,1
6008,2
6009,2
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,1
6020,2
6021,0
6022,1
6023,0
6024,2
6025,1
6026,0
6027,1
6028,0
6029,1
6030,1
6031,0
6032,0
6033,1
6034,0
6035,0
6036,0
6037,0
6038,2
6039,2
6040,1
6041,0
6042,2
6043,1
6044,0
6045,2
6046,1
6047,0
6048,1
6049,2
6050,2
6051,2
6052,1
6053,0
6054,2
6055,0
6056,0
6057,0
6058,2
6059,0
6060,0
6061,0
6062,0
6063,0
6064,2
6065,0
6066,0
6067,1
6068,2
6069,0
6070,2
6071,0
6072,2
6073,0
6074,1
6075,2
6076,1
6077,1
6078,1
6079,1
6080,1
6081,0
6082,2
6083,1
6084,0
6085,0
6086,0
6087,0
6088,0
6089,2
6090,1
6091,2
6092,0
6093,0
6094,0
6095,2
6096,2
6097,0
6098,2
6099,0
6100,0
6101,0
6102,1
6103,0
6104,0
6105,2
6106,2
6107,2
6108,0
6109,0
6110,2
6111,1
6112,2
6113,2
6114,0
6115,0
6116,1
6117,0
6118,0
6119,0
6120,2
6121,2
6122,0
6123,0
6124,2
6125,0
6126,1
6127,2
6128,1
6129,2
6130,1
6131,1
6132,0
6133,0
6134,0
6135,2
6136,0
6137,0
6138,1
6139,0
6140,0
6141,1
6142,0
6143,0
6144,1
6145,2
6146,2
6147,0
6148,1
6149,0
6150,0
6151,2
6152,0
6153,1
6154,0
6155,0
6156,1
6157,1
6158,1
6159,0
6160,1
6161,2
6162,0
6163,0
6164,2
6165,1
6166,2
6167,1
6168,1
6169,2
6170,0
6171,1
6172,0
6173,0
6174,1
6175,2
6176,0
6177,1
6178,1
6179,2
6180,0
6181,0
6182,2
6183,1
6184,1
6185,1
6186,2
6187,0
6188,2
6189,0
6190,2
6191,1
6192,2
6193,2
6194,1
6195,0
6196,0
6197,2
6198,1
6199,1
6200,2
6201,0
6202,0
6203,0
6204,2
6205,1
6206,2
6207,2
6208,0
6209,1
6210,2
6211,1
6212,0
6213,1
6214,0
6215,0
6216,0
6217,2
6218,1
6219,2
6220,2
6221,1
6222,0
6223,0
6224,2
6225,2
6226,0
6227,0
6228,2
6229,2
6230,0
6231,2
6232,0
6233,0
6234,0
6235,0
6236,1
6237,1
6238,1
6239,2
6240,0
6241,0
6242,0
6243,1
6244,2
6245,0
6246,0
6247,2
6248,1
6249,1
6250,1
6251,1
6252,1
6253,1
6254,0
6255,0
6256,2
6257,0
6258,0
6259,1
6260,0
6261,1
6262,0
6263,1
6264,2
6265,0
6266,1
6267,2
6268,0
6269,0
6270,0
6271,1
6272,2
6273,0
6274,2
6275,0
6276,2
6277,1
6278,1
6279,2
6280,1
6281,2
6282,0
6283,2
6284,0
6285,2
6286,1
6287,2
6288,2
6289,2
6290,0
6291,0
6292,2
6293,2
6294,0
6295,1
6296,1
6297,0
6298,2
6299,0
6300,0
6301,0
6302,0
6303,2
6304,0
6305,0
6306,1
6307,2
6308,2
6309,1
6310,2
6311,0
6312,0
6313,2
6314,1
6315,2
6316,0
6317,0
6318,0
6319,0
6320,0
6321,1
6322,0
6323,0
6324,0
6325,0
6326,2
6327,2
6328,2
6329,1
6330,1
6331,0
6332,1
6333,0
6334,0
6335,2
6336,1
6337,1
6338,1
6339,0
6340,2
6341,0
6342,2
6343,1
6344,0
6345,0
6346,1
6347,0
6348,1
6349,1
6350,0
6351,0
6352,0
6353,0
6354,1
6355,0
6356,0
6357,2
6358,0
6359,0
6360,2
6361,0
6362,2
6363,1
6364,0
6365,1
6366,0
6367,1
6368,0
6369,0
6370,0
6371,2
6372,0
6373,0
6374,2
6375,1
6376,0
6377,0
6378,1
6379,2
6380,0
6381,2
6382,2
6383,0
6384,2
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,1
6392,0
6393,1
6394,0
6395,2
6396,2
6397,0
6398,2
6399,0
6400,1
6401,1
6402,1
6403,0
6404,1
6405,1
6406,2
6407,0
6408,0
6409,1
6410,1
6411,0
6412,1
6413,0
6414,0
6415,0
6416,0
6417,0
6418,2
6419,0
6420,2
6421,0
6422,0
6423,1
6424,2
6425,0
6426,0
6427,1
6428,2
6429,1
6430,0
6431,2
6432,0
6433,1
6434,1
6435,2
6436,1
6437,2
6438,0
6439,0
6440,0
6441,0
6442,0
6443,2
6444,0
6445,0
6446,0
6447,2
6448,0
6449,2
6450,1
6451,1
6452,0
6453,1
6454,0
6455,0
6456,1
6457,0
6458,0
6459,2
6460,2
6461,0
6462,0
6463,1
6464,0
6465,0
6466,2
6467,1
6468,1
6469,2
6470,0
6471,2
6472,2
6473,2
6474,0
6475,0
6476,0
6477,0
6478,1
6479,0
6480,2
6481,1
6482,2
6483,1
6484,2
6485,2
6486,0
6487,1
6488,2
6489,2
6490,2
6491,1
6492,2
6493,1
6494,2
6495,0
6496,0
6497,0
6498,0
6499,1
6500,0
6501,1
6502,0
6503,2
6504,2
6505,2
6506,2
6507,1
6508,0
6509,0
6510,1
6511,1
6512,2
6513,0
6514,0
6515,2
6516,1
6517,0
6518,1
6519,1
6520,1
6521,0
6522,0
6523,0
6524,0
6525,1
6526,0
6527,0
6528,0
6529,0
6530,2
6531,1
6532,0
6533,0
6534,0
6535,1
6536,0
6537,2
6538,1
6539,0
6540,1
6541,0
6542,1
6543,1
6544,1
6545,2
6546,2
6547,2
6548,0
6549,1
6550,1
6551,0
6552,1
6553,2
6554,0
6555,0
6556,0
6557,1
6558,0
6559,1
6560,1
6561,0
6562,2
6563,0
6564,1
6565,2
6566,0
6567,1
6568,1
6569,2
6570,0
6571,0
6572,1
6573,0
6574,0
6575,0
6576,1
6577,2
6578,0
6579,1
6580,2
6581,0
6582,2
6583,0
6584,0
6585,1
6586,2
6587,1
6588,1
6589,1
6590,1
6591,0
6592,1
6593,0
6594,0
6595,2
6596,0
6597,0
6598,0
6599,2
6600,0
6601,1
6602,0
6603,2
6604,1
6605,2
6606,0
6607,0
6608,1
6609,1
6610,0
6611,1
6612,0
6613,1
6614,0
6615,0
6616,2
6617,1
6618,0
6619,1
6620,2
6621,1
6622,2
6623,0
6624,0
6625,1
6626,0
6627,1
6628,0
6629,1
6630,0
6631,1
6632,2
6633,1
6634,0
6635,0
6636,0
6637,0
6638,2
6639,0
6640,0
6641,0
6642,2
6643,1
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,2
6651,0
6652,0
6653,1
6654,2
6655,1
6656,0
6657,0
6658,0
6659,0
6660,2
6661,2
6662,2
6663,1
6664,0
6665,1
6666,0
6667,1
6668,0
6669,1
6670,1
6671,2
6672,0
6673,2
6674,0
6675,1
6676,0
6677,0
6678,1
6679,0
6680,2
6681,2
6682,1
6683,1
6684,0
6685,1
6686,0
6687,2
6688,0
6689,0
6690,1
6691,2
6692,0
6693,1
6694,1
6695,2
6696,1
6697,1
6698,0
6699,1
6700,2
6701,1
6702,2
6703,2
6704,2
6705,2
6706,1
6707,0
6708,1
6709,2
6710,0
6711,1
6712,0
6713,1
6714,2
6715,0
6716,0
6717,0
6718,1
6719,0
6720,0
6721,2
6722,0
6723,1
6724,2
6725,1
6726,0
6727,2
6728,1
6729,1
6730,0
6731,0
6732,2
6733,0
6734,0
6735,1
6736,0
6737,1
6738,1
6739,2
6740,0
6741,1
6742,0
6743,2
6744,1
6745,2
6746,0
6747,1
6748,2
6749,1
6750,2
6751,0
6752,2
6753,0
6754,0
6755,2
6756,0
6757,1
6758,2
6759,2
6760,1
6761,1
6762,1
6763,1
6764,0
6765,1
6766,2
6767,1
6768,2
6769,1
6770,2
6771,2
6772,1
6773,2
6774,0
6775,2
6776,0
6777,0
6778,2
6779,0
6780,2
6781,2
6782,2
6783,0
6784,2
6785,1
6786,0
6787,1
6788,2
6789,0
6790,0
6791,2
6792,2
6793,2
6794,0
6795,1
6796,2
6797,2
6798,0
6799,0
6800,0
6801,2
6802,2
6803,0
6804,2
6805,2
6806,1
6807,2
6808,0
6809,0
6810,1
6811,2
6812,2
6813,1
6814,0
6815,1
6816,2
6817,0
6818,0
6819,1
6820,0
6821,0
6822,2
6823,1
6824,0
6825,2
6826,0
6827,0
6828,0
6829,1
6830,0
6831,0
6832,1
6833,2
6834,0
6835,1
6836,0
6837,0
6838,0
6839,0
6840,1
6841,0
6842,0
6843,0
6844,0
6845,1
6846,0
6847,2
6848,2
6849,2
6850,1
6851,0
6852,2
6853,1
6854,1
6855,0
6856,0
6857,2
6858,2
6859,1
6860,0
6861,1
6862,0
6863,2
6864,0
6865,0
6866,0
6867,0
6868,2
6869,2
6870,1
6871,2
6872,2
6873,0
6874,1
6875,0
6876,0
6877,1
6878,2
6879,2
6880,0
6881,0
6882,2
6883,0
6884,2
6885,2
6886,2
6887,0
6888,0
6889,1
6890,2
6891,1
6892,1
6893,0
6894,1
6895,0
6896,0
6897,2
6898,2
6899,0
6900,1
6901,2
6902,0
6903,0
6904,1
6905,1
6906,2
6907,0
6908,0
6909,2
6910,0
6911,0
6912,1
6913,0
6914,1
6915,0
6916,1
6917,1
6918,2
6919,1
6920,1
6921,1
6922,1
6923,0
6924,0
6925,0
6926,0
6927,2
6928,0
6929,1
6930,0
6931,1
6932,0
6933,2
6934,1
6935,0
6936,0
6937,0
6938,0
6939,1
6940,2
6941,1
6942,1
6943,2
6944,0
6945,1
6946,1
6947,0
6948,2
6949,2
6950,0
6951,2
6952,0
6953,0
6954,2
6955,1
6956,1
6957,0
6958,2
6959,1
6960,1
6961,0
6962,0
6963,0
6964,2
6965,1
6966,0
6967,1
6968,1
6969,2
6970,0
6971,0
6972,0
6973,0
6974,0
6975,0
6976,1
6977,0
6978,1
6979,1
6980,2
6981,0
6982,0
6983,0
6984,0
6985,1
6986,2
6987,0
6988,1
6989,0
6990,0
6991,1
6992,0
6993,0
6994,0
6995,2
6996,1
6997,0
6998,2
6999,0
7000,1
7001,1
7002,1
7003,2
7004,2
7005,1
7006,0
7007,1
7008,2
7009,0
7010,0
7011,2
7012,1
7013,2
7014,2
7015,2
7016,2
7017,0
7018,0
7019,1
7020,0
7021,0
7022,2
7023,1
7024,0
7025,0
7026,0
7027,2
7028,1
7029,0
7030,0
7031,2
7032,0
7033,0
7034,2
7035,0
7036,0
7037,0
7038,2
7039,0
7040,1
7041,2
7042,1
7043,0
7044,1
7045,2
7046,0
7047,1
7048,0
7049,1
7050,2
7051,1
7052,1
7053,1
7054,0
7055,0
7056,1
7057,1
7058,0
7059,0
7060,0
7061,1
7062,0
7063,2
7064,0
7065,0
7066,2
7067,0
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
